"INIZIO CICLO";"TIPO CICLO";"NUMERO SERIALE";"STRUMENTO";"CATEGORIA";"MATRICOLA";"IDENTIFICATIVO";"OPERATORE";"NUMERO CICLO";"ALLARMI";"testo";"ESITO CICLO"
2018-05-21 13:05:12;"STERILIZZAZIONE COMPLETA";"6-0014";"GIF-N180";"GASTROSCOPIO";"2801480";"03";"M.M.";"3968";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:24°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:24°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-21 14:54:39;"STERILIZZAZIONE COMPLETA";"6-0014";"EB-1970K";"BRONCOSCOPIO";"-B- G120516";"23";"B.M.";"3969";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:24°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:24°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-22 07:53:23;"AUTOSANIFICAZIONE";"6-0014";"0";"0";"";"0";"B.M.";"3970";"Nessun allarme rilevato";"TIPO CICLO: AUTOSANIFICAZIONE TEST DI TENUTA CARICO ACQUA TEMPERATURA:26°C CAMBIO TANICA CARICO STERILIZZANTE 1 CARICO STERILIZZANTE 2 CARICO STERILIZZANTE 1 CARICO STERILIZZANTE 2 MISCELAZIONE DISINFEZIONE (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO ASCIUGATURA FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-22 10:28:58;"STERILIZZAZIONE COMPLETA";"6-0014";"TJF-Q180V";"Duodenoscope";"2720981";"19";"E.V.I.";"3971";"Allarme canale 4 otturato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:25°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:25°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO Allarme canale 4 otturato FINE CICLO CICLO IRREGOLARE";"CICLO IRREGOLARE"
2018-05-22 11:43:07;"STERILIZZAZIONE COMPLETA";"6-0014";"TJF-160VR";"DUODENOSCOPIO";"2902717";"08";"E.V.I.";"3972";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:24°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:25°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-22 12:48:37;" STERILIZZAZIONE VELOCE";"6-0014";"FI-10BS";"FIBROSCOPIO";"-BO- G111400";"BLOCCO OP.";"B.M.";"3973";"Nessun allarme rilevato";"TIPO CICLO:  STERILIZZAZIONE VELOCE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:25°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-22 13:18:58;"STERILIZZAZIONE COMPLETA";"6-0014";"TJF-Q180V";"Duodenoscope";"2720981";"19";"B.M.";"3974";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:24°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:24°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-22 14:10:13;"STERILIZZAZIONE COMPLETA";"6-0014";"FI-16BS";"FIBROSCOPIO";"-BO- G111106";"BLOCCO OP.";"B.M.";"3975";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:24°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:24°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-22 15:12:58;"STERILIZZAZIONE COMPLETA";"6-0014";"ACCESSORI";"ACCESSORI";"0000";"00";"B.M.";"3976";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:24°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:24°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-22 16:04:20;"STERILIZZAZIONE COMPLETA";"6-0014";"GIF-XP180N";"GASTROSCOPIO";"2000363";"16";"M.M.";"3977";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:24°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:24°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-23 08:21:19;"AUTOSANIFICAZIONE";"6-0014";"0";"0";"";"0";"M.M.";"3978";"Nessun allarme rilevato";"TIPO CICLO: AUTOSANIFICAZIONE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:27°C CARICO STERILIZZANTE 2 MISCELAZIONE DISINFEZIONE (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO ASCIUGATURA FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-23 08:58:52;"STERILIZZAZIONE COMPLETA";"6-0014";"EB-1970K";"BRONCOSCOPIO";"-B- G120516";"23";"M.M.";"3979";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:25°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:26°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-23 10:09:27;"STERILIZZAZIONE COMPLETA";"6-0014";"EB-1570K";"BRONCOSCOPIO";"-B- G121641";"22";"M.M.";"3980";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:24°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:25°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-23 10:54:17;"STERILIZZAZIONE COMPLETA";"6-0014";"EB-1970K";"BRONCOSCOPIO";"-B- G120511";"24";"M.M.";"3981";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:24°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:24°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-23 13:24:42;"STERILIZZAZIONE COMPLETA";"6-0014";"EB-1970K";"BRONCOSCOPIO";"-B- G120516";"23";"B.M.";"3982";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:24°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:25°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-23 14:09:10;" STERILIZZAZIONE VELOCE";"6-0014";"VNL-1570STK";"LARINGOSCOPIO";"-O- G120029";"20";"M.M.";"3983";"Nessun allarme rilevato";"TIPO CICLO:  STERILIZZAZIONE VELOCE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:24°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-23 14:39:31;" STERILIZZAZIONE VELOCE";"6-0014";"VNL-1170 K";"LARINGOSCOPIO";"-O- G120201";"21";"M.M.";"3984";"Nessun allarme rilevato";"TIPO CICLO:  STERILIZZAZIONE VELOCE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:24°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-24 08:12:34;"AUTOSANIFICAZIONE";"6-0014";"0";"0";"";"0";"V.M.L.";"3985";"Nessun allarme rilevato";"TIPO CICLO: AUTOSANIFICAZIONE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:27°C CARICO STERILIZZANTE 2 MISCELAZIONE DISINFEZIONE (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO ASCIUGATURA FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-24 09:07:32;"STERILIZZAZIONE COMPLETA";"6-0014";"VNL-1170 K";"LARINGOSCOPIO";"-O- G120201";"21";"V.M.L.";"3986";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:25°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:26°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-24 10:26:01;"STERILIZZAZIONE COMPLETA";"6-0014";"VNL-1570STK";"LARINGOSCOPIO";"-O- G120029";"20";"V.M.L.";"3987";"Alarm spray arm";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:25°C SCARICO CARICO ACQUA RISCIACQUO Alarm spray arm FINE CICLO CICLO IRREGOLARE";"CICLO IRREGOLARE"
2018-05-24 10:38:36;"STERILIZZAZIONE COMPLETA";"6-0014";"VNL-1570STK";"LARINGOSCOPIO";"-O- G120029";"20";"N.R.";"3988";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:25°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:25°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-24 12:45:42;"STERILIZZAZIONE COMPLETA";"6-0014";"VNL-1170 K";"LARINGOSCOPIO";"-O- G120201";"21";"M.M.";"3989";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:24°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:25°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-25 08:18:10;"AUTOSANIFICAZIONE";"6-0014";"0";"0";"";"0";"M.M.";"3990";"Nessun allarme rilevato";"TIPO CICLO: AUTOSANIFICAZIONE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:26°C CARICO STERILIZZANTE 2 MISCELAZIONE DISINFEZIONE (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO ASCIUGATURA FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-25 09:16:27;"STERILIZZAZIONE COMPLETA";"6-0014";"EB-1570K";"BRONCOSCOPIO";"-B- G121641";"22";"M.M.";"3991";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:25°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:25°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-25 10:06:29;"STERILIZZAZIONE COMPLETA";"6-0014";"EB-1970K";"BRONCOSCOPIO";"-B- G120516";"23";"E.C.A.";"3992";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:24°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:25°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-25 10:53:18;"STERILIZZAZIONE COMPLETA";"6-0014";"EB-1970K";"BRONCOSCOPIO";"-B- G120511";"24";"E.C.A.";"3993";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:24°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:24°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-25 11:35:36;" STERILIZZAZIONE VELOCE";"6-0014";"FI-10BS";"FIBROSCOPIO";"-BO- G111400";"BLOCCO OP.";"M.M.";"3994";"Nessun allarme rilevato";"TIPO CICLO:  STERILIZZAZIONE VELOCE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:23°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-25 12:42:37;" STERILIZZAZIONE VELOCE";"6-0014";"FI-16BS";"FIBROSCOPIO";"-BO- G111106";"BLOCCO OP.";"N.R.";"3995";"Nessun allarme rilevato";"TIPO CICLO:  STERILIZZAZIONE VELOCE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:24°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-25 13:55:06;"STERILIZZAZIONE COMPLETA";"6-0014";"EB-1570K";"BRONCOSCOPIO";"-B- G121641";"22";"M.M.";"3996";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:25°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:25°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-28 07:44:08;"AUTOSANIFICAZIONE";"6-0014";"0";"0";"";"0";"V.M.L.";"3997";"Nessun allarme rilevato";"TIPO CICLO: AUTOSANIFICAZIONE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:26°C CARICO STERILIZZANTE 2 MISCELAZIONE DISINFEZIONE (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO ASCIUGATURA FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-28 09:48:11;"STERILIZZAZIONE COMPLETA";"6-0014";"EB-1970K";"BRONCOSCOPIO";"-B- G120511";"24";"B.M.";"3998";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:24°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA TEMPERATURA:25°C CAMBIO TANICA CARICO STERILIZZANTE 1 CARICO STERILIZZANTE 2 CARICO STERILIZZANTE 1 CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-28 11:22:07;"STERILIZZAZIONE COMPLETA";"6-0014";"EB-1970K";"BRONCOSCOPIO";"-B- G120516";"23";"B.M.";"3999";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:24°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:25°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-28 12:56:29;"STERILIZZAZIONE COMPLETA";"6-0014";"EB-1570K";"BRONCOSCOPIO";"-B- G121641";"22";"B.M.";"4000";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:24°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:24°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-28 13:40:21;"STERILIZZAZIONE COMPLETA";"6-0014";"EB-1970K";"BRONCOSCOPIO";"-B- G120511";"24";"B.M.";"4001";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:23°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:24°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-29 07:54:46;"AUTOSANIFICAZIONE";"6-0014";"0";"0";"";"0";"M.M.";"4002";"Nessun allarme rilevato";"TIPO CICLO: AUTOSANIFICAZIONE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:27°C CARICO STERILIZZANTE 2 MISCELAZIONE DISINFEZIONE (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO ASCIUGATURA FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-29 09:25:15;" STERILIZZAZIONE VELOCE";"6-0014";"VNL-1170 K";"LARINGOSCOPIO";"-O- G120201";"21";"M.M.";"4003";"Nessun allarme rilevato";"TIPO CICLO:  STERILIZZAZIONE VELOCE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:25°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-29 09:55:30;" STERILIZZAZIONE VELOCE";"6-0014";"VNL-1170 K";"LARINGOSCOPIO";"-O- G120201";"21";"M.M.";"4004";"Nessun allarme rilevato";"TIPO CICLO:  STERILIZZAZIONE VELOCE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:24°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-29 12:34:21;"STERILIZZAZIONE COMPLETA";"6-0014";"TJF-160VR";"DUODENOSCOPIO";"2902717";"08";"B.M.";"4005";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:24°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:24°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-29 13:21:54;" STERILIZZAZIONE VELOCE";"6-0014";"FI-10BS";"FIBROSCOPIO";"-BO- G111400";"BLOCCO OP.";"M.M.";"4006";"Nessun allarme rilevato";"TIPO CICLO:  STERILIZZAZIONE VELOCE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:23°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-29 14:41:10;" STERILIZZAZIONE VELOCE";"6-0014";"FI-16BS";"FIBROSCOPIO";"-BO- G111106";"BLOCCO OP.";"M.M.";"4007";"Nessun allarme rilevato";"TIPO CICLO:  STERILIZZAZIONE VELOCE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:25°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-30 08:14:52;"AUTOSANIFICAZIONE";"6-0014";"0";"0";"";"0";"M.M.";"4008";"Nessun allarme rilevato";"TIPO CICLO: AUTOSANIFICAZIONE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:27°C CARICO STERILIZZANTE 2 MISCELAZIONE DISINFEZIONE (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO ASCIUGATURA FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-30 08:41:13;" STERILIZZAZIONE VELOCE";"6-0014";"EB-1570K";"BRONCOSCOPIO";"-B- G121641";"22";"M.M.";"4009";"Nessun allarme rilevato";"TIPO CICLO:  STERILIZZAZIONE VELOCE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:26°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2018-05-30 09:33:42;"STERILIZZAZIONE COMPLETA";"6-0014";"EB-1970K";"BRONCOSCOPIO";"-B- G120511";"24";"M.M.";"4010";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:25°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:25°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
